# t, s -- mass,  -- energy -- lost mass -- accreted mass -- current mdot
#  mass units 122125835999.99998g
#  energy units units 1.0976117599999998e+32erg
0.0 572998.5491102589 13294.933951024075 0.0 0.0 -499.32979511389755
0.00010479085438463602 629901.3567862377 16939.767825335468 0.0 57284.52900908316 -3603.0912320237944
0.00020957181540943263 687163.0575556462 22255.831009754504 0.0 114563.64975556511 -3598.4499510718088
0.00031436887460770384 744443.6307628553 27478.986850602105 0.0 171851.57066204972 -3594.203325952411
0.00041915966834880393 801724.4843109848 32330.854603393193 0.0 229136.06651999184 -3590.4945541394295
0.0005239538323449723 859008.8461743153 36815.62714021367 0.0 286422.4047474361 -3587.378538766431
0.0006287336747151484 916286.1978404096 41045.17735378459 0.0 343700.9139748744 -3584.860566445015
0.0007335124871802236 973563.4003983999 45309.78355916349 0.0 400978.8601987093 -3582.910079267025
0.0008382977736689531 1030844.3549906663 50300.454674542474 0.0 458260.3454851656 -3581.458669889047
0.0009430753374218375 1088102.8425121983 56292.39610950614 0.0 515537.6090932307 -3580.42162041459
0.00104784727738874 1145380.8974526064 60249.47618555243 0.0 572811.7984260349 -3579.7101589100503
0.001152635211733617 1202665.317883014 63672.78993050964 0.0 630094.7311784286 -3579.238775257016
0.0012574101786100732 1259941.5823901985 67513.87394284805 0.0 687370.5751889158 -3578.934783492569
0.0013621844833068982 1317215.363598356 72510.50609475333 0.0 744646.0572150627 -3578.743735804364
0.0014669519753084178 1374466.4129301994 78731.63486908714 0.0 801917.8150417634 -3578.6263667595495
0.0015717321913719924 1431749.7278958485 83016.8909364793 0.0 859196.5285508678 -3578.5556012072466
0.001676503137675375 1489022.37047716 86720.4840358589 0.0 916470.1746917391 -3578.5135215566247
0.001781299217139083 1546307.3744432672 90268.74542813841 0.0 973757.560020636 -3578.4886879630412
0.001886074640547795 1603580.4705347656 93565.38944145004 0.0 1031033.6535971316 -3578.4741603533093
0.001990845061960656 1660852.2317322667 96449.5045177562 0.0 1088307.0128035515 -3578.465705047118
0.0020956273230077595 1718130.2521158378 99107.38178982088 0.0 1145586.8442147758 -3578.460799672711
0.0022003967496717447 1775400.9499688395 101526.89211628636 0.0 1202859.659635947 -3578.4579608237955
0.002305171115446353 1832675.0384676806 103601.14101367975 0.0 1260135.1750506186 -3578.456320048051
0.0024099484369528644 1889954.101229109 105415.05970678659 0.0 1317412.3062332973 -3578.4553727040584
0.00251473651183238 1947234.8354568277 107460.50338882068 0.0 1374695.3158097675 -3578.4548260680585
