# R  -- v -- u -- Prat -- T -- rho -- qloss -- dv -- du -- dbeta -- dqloss 
1.0 -2.3532758604265625e-05 0.9979410034537062 0.005331050929463325 1343.4097941755972 2668337.1262101615 0.3110705221264587 2.4707782501454226e-06 6.305949447246785e-05 2.9640345054520263e-05 0.001733540343656626
1.0003742293104123 2.1186504060582143e-05 0.9964114562364915 0.006592212825699385 1341.3466345387947 3290092.111544154 0.2510033947134682 2.2324130117339836e-06 0.0001187253249500488 2.362248753877e-07 1.0327074741076217e-05
1.000748597929943 -2.127841812007963e-05 0.996767256131586 0.006582404819070165 1339.9198910959008 3280396.083999853 0.2511079735323033 2.2431694359414824e-06 6.913862497085988e-06 2.3647112806361346e-07 9.099102946592403e-06
1.0011231059079762 -1.8869168291195122e-05 0.9966919819168616 0.006573239328454188 1338.3499202977905 3269980.072766724 0.2511613516035002 2.2084950098236266e-06 0.00014776510349444875 2.422760039165542e-07 1.3700881044619975e-05
1.0014977532937939 -2.265680705259435e-05 0.9967265593035104 0.006570244779322159 1336.8186070886682 3262924.8276852197 0.25098541821668197 2.796615052282397e-06 3.3113076475586545e-06 2.7717246205355776e-07 1.0592964696338513e-05
1.001872540136786 -2.5388382530386817e-05 0.9966956732645965 0.006567879606068243 1335.2671058601356 3256035.6915333415 0.2507814240514577 3.934430901244044e-06 0.00014512142925149918 3.3415317279765683e-07 1.6503181966945287e-05
1.0022474664865157 -2.7936190545372966e-05 0.9967271875052044 0.006565758307265321 1333.738265190419 3249433.9030253184 0.2505722086368798 4.597578494874027e-06 7.068057804866341e-06 3.541465356323469e-07 1.3560965156302846e-05
1.0026225323921738 -3.0023837620394615e-05 0.9966978305913634 0.006563838284834485 1332.1908199828006 3242795.9964059736 0.2503516639638203 5.65195365843279e-06 0.00014303637900992997 3.8026732983626213e-07 1.800803715015315e-05
1.002997737903416 -3.1918563276391176e-05 0.9967285622810819 0.006562035543730907 1330.6652104317366 3236375.5052904044 0.2501306159806767 6.239020909927031e-06 1.1059288453435595e-05 3.8386553862670387e-07 1.4720647135883768e-05
1.0033730830695615 -3.345214344938124e-05 0.9966999763661766 0.00656034909667343 1329.12155783294 3229880.5001580054 0.24990161428250612 7.1561574032976795e-06 0.00014088587308004808 4.031168856509145e-07 1.873127543317824e-05
